scenario_id,civilization_type,population_level,environment,round,population,tech_level,stability,happiness,env_degradation,conflict_count
S023,锚点共生文明,城邦文明,富饶位面,411,32439.3,1129.9388,1.0,0.7993,1.0,0
S023,锚点共生文明,城邦文明,富饶位面,421,24619.71,1312.5617,1.0,0.7992,1.0,0
S023,锚点共生文明,城邦文明,富饶位面,431,19287.11,1525.8118,1.0,0.799,1.0,0
S023,锚点共生文明,城邦文明,富饶位面,441,14266.56,1762.0536,0.9361,0.4368,1.0,0
S023,锚点共生文明,城邦文明,富饶位面,451,9857.48,2021.5553,0.8596,0.4149,1.0,0
S023,锚点共生文明,城邦文明,富饶位面,461,6845.39,2315.5811,0.7863,0.3966,1.0,0
S023,锚点共生文明,城邦文明,富饶位面,471,4920.07,2646.1952,0.7379,0.3846,1.0,0
S023,锚点共生文明,城邦文明,富饶位面,481,3360.61,3015.104,0.6533,0.3635,1.0,0
S023,锚点共生文明,城邦文明,富饶位面,491,2378.63,3421.4241,0.594,0.3487,1.0,0
S024,锚点共生文明,城邦文明,灾厄位面,1,102.63,3.0112,0.709,0.5115,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,11,111.97,3.161,1.0,0.8719,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,21,126.21,3.3878,1.0,0.8805,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,31,122.05,3.6981,1.0,0.8847,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,41,128.95,4.099,1.0,0.8897,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,51,126.96,4.6003,1.0,0.8954,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,61,132.71,5.2138,1.0,0.9017,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,71,137.58,5.9545,1.0,0.9083,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,81,136.0,6.8403,1.0,0.9151,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,91,147.13,7.893,1.0,0.922,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,101,147.54,9.1381,1.0,0.9288,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,111,155.34,10.6063,1.0,0.9355,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,121,159.84,12.3335,1.0,0.9419,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,131,176.8,14.362,1.0,0.948,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,141,178.22,16.7415,1.0,0.9536,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,151,202.71,19.5305,1.0,0.9589,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,161,221.91,22.7972,1.0,0.9637,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,171,240.69,26.6218,1.0,0.9681,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,181,247.85,31.098,1.0,0.972,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,191,243.81,36.3355,1.0,0.9756,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,201,242.66,42.4627,1.0,0.9787,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,211,239.23,49.6298,1.0,0.9815,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,221,253.09,58.0123,1.0,0.984,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,231,280.25,67.8158,1.0,0.9861,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,241,278.99,79.2803,1.0,0.988,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,251,289.05,92.6867,1.0,0.9897,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,261,289.71,108.3637,1.0,0.9911,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,271,304.36,126.6951,1.0,0.9923,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,281,298.93,148.1301,1.0,0.9934,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,291,287.51,173.1939,1.0,0.9943,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,301,326.44,202.5005,1.0,0.9951,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,311,376.56,236.7678,1.0,0.9958,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,321,414.45,276.8354,1.0,0.9964,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,331,452.63,323.6848,1.0,0.9969,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,341,437.36,378.4638,1.0,0.9974,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,351,448.72,442.5142,1.0,0.9977,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,361,442.98,517.4054,1.0,0.9981,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,371,431.02,604.9718,1.0,0.9983,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,381,311.74,702.5737,0.9811,0.6463,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,391,195.53,811.6981,0.9472,0.6377,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,401,108.34,937.3807,0.833,0.6082,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,411,58.4,1079.2012,0.6998,0.5754,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,421,34.91,1236.7703,0.6396,0.5615,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,431,21.54,1411.0391,0.6023,0.549,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,441,12.06,1602.4339,0.4957,0.5269,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,451,7.14,1809.2556,0.4283,0.5064,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,461,4.27,2030.6523,0.3693,0.4918,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,471,2.46,2265.7971,0.2841,0.4736,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,481,1.48,2512.1985,0.2264,0.4583,0.0,0
S024,锚点共生文明,城邦文明,灾厄位面,491,0.0,2716.2589,0.1778,0.4446,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,1,1025.79,6.0223,0.709,0.5319,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,11,1266.54,6.3264,1.0,0.9106,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,21,1580.06,6.7886,1.0,0.9149,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,31,1770.98,7.4193,1.0,0.9192,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,41,1960.66,8.2335,1.0,0.9241,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,51,2056.46,9.2506,1.0,0.9295,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,61,2182.12,10.4952,1.0,0.9351,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,71,2297.43,11.9974,1.0,0.9408,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,81,2542.55,13.794,1.0,0.9464,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,91,2474.41,15.9288,1.0,0.9519,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,101,2672.62,18.4539,1.0,0.957,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,111,2854.48,21.4312,1.0,0.9619,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,121,3049.88,24.9336,1.0,0.9663,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,131,3105.85,29.0469,1.0,0.9704,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,141,3197.33,33.8717,1.0,0.974,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,151,3250.46,39.5262,1.0,0.9773,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,161,3212.24,46.1491,1.0,0.9803,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,171,3331.16,53.9024,1.0,0.9829,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,181,3258.34,62.9763,1.0,0.9851,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,191,3508.23,73.5929,1.0,0.9872,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,201,3479.43,86.0123,1.0,0.9889,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,211,3640.92,100.5388,1.0,0.9904,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,221,3715.51,117.5283,1.0,0.9918,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,231,3754.73,137.397,1.0,0.9929,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,241,3825.84,160.6316,1.0,0.9939,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,251,3735.52,187.8013,1.0,0.9948,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,261,3846.11,219.5717,1.0,0.9955,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,271,3936.45,256.7212,1.0,0.9961,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,281,3929.16,300.1598,1.0,0.9967,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,291,4050.56,350.9517,1.0,0.9972,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,301,3391.82,408.8846,0.9859,0.6528,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,311,2400.65,472.3488,0.9887,0.6462,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,321,1639.31,546.3137,1.0,0.648,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,331,1191.89,632.5561,1.0,0.6484,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,341,878.93,733.0199,1.0,0.6486,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,351,648.14,849.9583,1.0,0.6488,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,361,452.67,985.9093,1.0,0.6487,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,371,317.52,1143.847,1.0,0.6491,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,381,220.11,1327.4066,0.9904,0.6478,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,391,157.29,1540.6701,1.0,0.6493,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,401,103.92,1788.2391,0.994,0.647,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,411,71.78,2075.6572,1.0,0.6494,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,421,50.26,2409.5915,1.0,0.6496,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,431,35.7,2797.5404,1.0,0.6496,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,441,24.26,3248.0222,1.0,0.6489,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,451,16.76,3771.2654,0.9761,0.646,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,461,11.0,4377.7111,0.9727,0.6429,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,471,7.89,5080.4805,1.0,0.6498,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,481,5.53,5897.0223,1.0,0.6498,0.0,0
S025,锚点共生文明,大陆文明,贫瘠位面,491,3.62,6844.6769,0.9811,0.6439,0.0,0
S026,锚点共生文明,大陆文明,普通位面,1,995.16,6.0223,0.688,0.5288,0.0,0
S026,锚点共生文明,大陆文明,普通位面,11,1087.31,6.3241,0.9918,0.905,0.0,0
S026,锚点共生文明,大陆文明,普通位面,21,1308.36,6.7807,1.0,0.9149,0.0,0
S026,锚点共生文明,大陆文明,普通位面,31,1561.75,7.4058,1.0,0.9191,0.0,0
S026,锚点共生文明,大陆文明,普通位面,41,1949.03,8.2141,1.0,0.924,0.0,0
S026,锚点共生文明,大陆文明,普通位面,51,2143.04,9.2249,1.0,0.9293,0.0,0
S026,锚点共生文明,大陆文明,普通位面,61,2261.58,10.4625,1.0,0.9349,0.0,0
S026,锚点共生文明,大陆文明,普通位面,71,2615.12,11.957,1.0,0.9406,0.0,0
S026,锚点共生文明,大陆文明,普通位面,81,2922.87,13.7448,1.0,0.9463,0.0,0
S026,锚点共生文明,大陆文明,普通位面,91,3454.91,15.8697,1.0,0.9517,0.0,0
S026,锚点共生文明,大陆文明,普通位面,101,4017.78,18.3834,1.0,0.9569,0.0,0
S026,锚点共生文明,大陆文明,普通位面,111,4669.86,21.3477,1.0,0.9617,0.0,0
S026,锚点共生文明,大陆文明,普通位面,121,4877.14,24.8349,1.0,0.9662,0.0,0
S026,锚点共生文明,大陆文明,普通位面,131,5432.84,28.9306,1.0,0.9703,0.0,0
S026,锚点共生文明,大陆文明,普通位面,141,6054.14,33.735,1.0,0.9739,0.0,0
S026,锚点共生文明,大陆文明,普通位面,151,7084.93,39.3658,1.0,0.9773,0.0,0
S026,锚点共生文明,大陆文明,普通位面,161,7097.66,45.961,1.0,0.9802,0.0,0
S026,锚点共生文明,大陆文明,普通位面,171,6862.66,53.6821,1.0,0.9828,0.0,0
S026,锚点共生文明,大陆文明,普通位面,181,7524.98,62.7183,1.0,0.9851,0.0,0
S026,锚点共生文明,大陆文明,普通位面,191,7607.73,73.2909,1.0,0.9871,0.0,0
S026,锚点共生文明,大陆文明,普通位面,201,7201.83,85.6589,1.0,0.9889,0.0,0
S026,锚点共生文明,大陆文明,普通位面,211,7548.25,100.1254,1.0,0.9904,0.0,0
S026,锚点共生文明,大陆文明,普通位面,221,7485.91,117.0448,1.0,0.9917,0.0,0
S026,锚点共生文明,大陆文明,普通位面,231,7980.86,136.8314,1.0,0.9929,0.0,0
S026,锚点共生文明,大陆文明,普通位面,241,8244.33,159.9701,1.0,0.9939,0.0,0
S026,锚点共生文明,大陆文明,普通位面,251,8692.0,187.0278,1.0,0.9947,0.0,0
S026,锚点共生文明,大陆文明,普通位面,261,8822.97,218.6672,1.0,0.9955,0.0,0
S026,锚点共生文明,大陆文明,普通位面,271,8888.25,255.6635,1.0,0.9961,0.0,0
S026,锚点共生文明,大陆文明,普通位面,281,9825.57,298.9231,1.0,0.9967,0.0,0
S026,锚点共生文明,大陆文明,普通位面,291,10262.39,349.5056,1.0,0.9971,0.0,0
S026,锚点共生文明,大陆文明,普通位面,301,10020.08,408.6502,1.0,0.9976,0.0,0
S026,锚点共生文明,大陆文明,普通位面,311,9459.75,477.806,1.0,0.9979,0.0,0
S026,锚点共生文明,大陆文明,普通位面,321,9171.32,558.6669,1.0,0.9982,0.0,0
S026,锚点共生文明,大陆文明,普通位面,331,9739.96,653.2141,1.0,0.9985,0.0,0
S026,锚点共生文明,大陆文明,普通位面,341,9850.03,763.7636,1.0,0.9987,0.0,0
S026,锚点共生文明,大陆文明,普通位面,351,9346.46,893.0238,1.0,0.9989,0.0,0
S026,锚点共生文明,大陆文明,普通位面,361,10054.58,1044.1612,1.0,0.999,0.0,0
S026,锚点共生文明,大陆文明,普通位面,371,6983.12,1209.0943,1.0,0.6485,0.0,0
S026,锚点共生文明,大陆文明,普通位面,381,4412.29,1397.1469,0.9793,0.6451,0.0,0
S026,锚点共生文明,大陆文明,普通位面,391,3099.38,1616.3636,1.0,0.6493,0.0,0
S026,锚点共生文明,大陆文明,普通位面,401,2146.62,1871.9254,0.9885,0.6464,0.0,0
S026,锚点共生文明,大陆文明,普通位面,411,1547.22,2169.3579,1.0,0.6495,0.0,0
S026,锚点共生文明,大陆文明,普通位面,421,1073.29,2515.5319,0.9855,0.646,0.0,0
S026,锚点共生文明,大陆文明,普通位面,431,750.74,2917.7963,1.0,0.6495,0.0,0
S026,锚点共生文明,大陆文明,普通位面,441,518.01,3385.5515,0.9823,0.647,0.0,0
S026,锚点共生文明,大陆文明,普通位面,451,352.06,3928.852,0.9775,0.6439,0.0,0
S026,锚点共生文明,大陆文明,普通位面,461,245.53,4558.8568,0.9978,0.6488,0.0,0
S026,锚点共生文明,大陆文明,普通位面,471,156.94,5290.5486,0.96,0.6402,0.0,0
S026,锚点共生文明,大陆文明,普通位面,481,102.44,6135.0203,0.9631,0.6404,0.0,0
S026,锚点共生文明,大陆文明,普通位面,491,72.08,7113.0144,1.0,0.6496,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,1,1024.48,6.0223,0.709,0.5319,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,11,1119.74,6.323,1.0,0.9075,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,21,1390.15,6.7784,1.0,0.9148,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,31,1661.32,7.4022,1.0,0.9191,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,41,1995.42,8.2092,1.0,0.924,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,51,2450.81,9.2184,1.0,0.9293,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,61,2973.61,10.4543,1.0,0.9349,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,71,3411.64,11.947,1.0,0.9406,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,81,4142.18,13.7328,1.0,0.9462,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,91,5296.39,15.8552,1.0,0.9517,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,101,6594.74,18.3663,1.0,0.9569,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,111,7870.7,21.3274,1.0,0.9617,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,121,9545.2,24.811,1.0,0.9662,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,131,12273.33,28.9024,1.0,0.9702,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,141,15157.44,33.7019,1.0,0.9739,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,151,17438.09,39.327,1.0,0.9772,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,161,19510.67,45.9155,1.0,0.9802,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,171,20684.52,53.6288,1.0,0.9828,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,181,21298.93,62.6559,1.0,0.9851,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,191,20423.77,73.2179,1.0,0.9871,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,201,21638.48,85.5735,1.0,0.9888,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,211,21362.62,100.0255,1.0,0.9904,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,221,22980.08,116.9279,1.0,0.9917,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,231,23051.85,136.6948,1.0,0.9929,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,241,23848.71,159.8103,1.0,0.9939,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,251,25281.95,186.8409,1.0,0.9947,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,261,27127.13,218.4487,1.0,0.9955,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,271,29935.92,255.408,1.0,0.9961,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,281,33098.88,298.6242,1.0,0.9967,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,291,35594.68,349.1562,1.0,0.9971,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,301,36782.22,408.2417,1.0,0.9976,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,311,37986.53,477.3282,1.0,0.9979,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,321,37800.75,558.1084,1.0,0.9982,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,331,37698.02,652.561,1.0,0.9985,0.0,0
S027,锚点共生文明,大陆文明,富饶位面,341,40959.57,763.0,1.0,0.9923,0.45,0
S027,锚点共生文明,大陆文明,富饶位面,351,27423.77,887.055,0.9965,0.7983,1.0,0
S027,锚点共生文明,大陆文明,富饶位面,361,21615.71,1030.5144,1.0,0.799,1.0,0
S027,锚点共生文明,大陆文明,富饶位面,371,19685.69,1198.0419,0.9992,0.799,1.0,0
S027,锚点共生文明,大陆文明,富饶位面,381,18737.95,1393.5338,1.0,0.7993,1.0,0
S027,锚点共生文明,大陆文明,富饶位面,391,17611.22,1621.5556,1.0,0.7994,1.0,0
S027,锚点共生文明,大陆文明,富饶位面,401,17036.43,1887.4235,0.9972,0.799,1.0,0
S027,锚点共生文明,大陆文明,富饶位面,411,17749.02,2197.3022,1.0,0.7995,1.0,0
S027,锚点共生文明,大陆文明,富饶位面,421,16166.37,2556.3544,0.994,0.5045,1.0,0
S027,锚点共生文明,大陆文明,富饶位面,431,11921.47,2939.3259,0.964,0.4412,1.0,0
S027,锚点共生文明,大陆文明,富饶位面,441,8508.97,3380.4667,0.9106,0.4279,1.0,0
S027,锚点共生文明,大陆文明,富饶位面,451,6142.73,3885.2718,0.8653,0.4166,1.0,0
S027,锚点共生文明,大陆文明,富饶位面,461,4240.22,4458.4771,0.7879,0.3985,1.0,0
S027,锚点共生文明,大陆文明,富饶位面,471,3126.84,5103.2595,0.7579,0.3898,1.0,0
S027,锚点共生文明,大陆文明,富饶位面,481,1939.17,5822.4309,0.6043,0.3529,1.0,0
S027,锚点共生文明,大陆文明,富饶位面,491,1341.18,6608.8708,0.5284,0.3332,1.0,0
S028,锚点共生文明,大陆文明,灾厄位面,1,1015.74,6.0223,0.7004,0.5306,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,11,1013.35,6.3224,0.9392,0.8927,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,21,1086.0,6.7733,1.0,0.9148,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,31,1144.55,7.3926,1.0,0.919,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,41,1210.33,8.1948,1.0,0.9239,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,51,1336.73,9.199,1.0,0.9292,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,61,1323.1,10.4295,1.0,0.9348,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,71,1332.95,11.9161,1.0,0.9405,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,81,1454.25,13.695,1.0,0.9461,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,91,1531.97,15.8097,1.0,0.9516,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,101,1581.15,18.3119,1.0,0.9568,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,111,1771.48,21.2628,1.0,0.9616,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,121,1778.16,24.7346,1.0,0.9661,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,131,1770.47,28.8125,1.0,0.9702,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,141,2060.74,33.5961,1.0,0.9739,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,151,2441.36,39.2028,1.0,0.9772,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,161,2434.53,45.7698,1.0,0.9801,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,171,2535.6,53.4581,1.0,0.9827,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,181,2752.1,62.4559,1.0,0.985,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,191,3121.4,72.9838,1.0,0.9871,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,201,3260.49,85.2996,1.0,0.9888,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,211,3643.59,99.705,1.0,0.9904,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,221,3752.61,116.553,1.0,0.9917,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,231,4067.39,136.2562,1.0,0.9928,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,241,4233.88,159.2974,1.0,0.9939,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,251,3921.33,186.2411,1.0,0.9947,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,261,4204.32,217.7473,1.0,0.9955,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,271,4333.26,254.5878,1.0,0.9961,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,281,4157.23,297.6652,1.0,0.9967,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,291,4078.62,348.0347,1.0,0.9971,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,301,4175.51,406.9304,1.0,0.9975,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,311,4114.64,475.795,1.0,0.9979,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,321,4188.06,556.3156,1.0,0.9982,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,331,3484.01,648.6014,0.9882,0.658,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,341,1964.01,748.4174,0.8862,0.6218,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,351,1230.94,862.7224,0.8596,0.6148,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,361,707.97,992.8769,0.772,0.5933,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,371,401.72,1139.5357,0.675,0.5711,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,381,234.94,1301.9106,0.5994,0.5489,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,391,148.8,1480.5709,0.5799,0.5452,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,401,81.78,1676.1693,0.4603,0.5158,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,411,55.54,1887.8913,0.4913,0.5231,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,421,31.83,2118.0447,0.4017,0.502,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,431,18.5,2365.383,0.3221,0.4826,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,441,10.1,2625.5295,0.1977,0.4511,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,451,6.36,2894.762,0.1749,0.4429,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,461,4.0,3171.9892,0.1503,0.437,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,471,2.42,3456.4428,0.0978,0.4268,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,481,1.39,3744.6855,0.0102,0.4043,0.0,0
S028,锚点共生文明,大陆文明,灾厄位面,491,0.0,3888.1917,0.0003,0.4011,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,1,9811.6,10.0372,0.709,0.5464,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,11,7339.85,10.5456,1.0,0.9344,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,21,5947.9,11.3182,1.0,0.9385,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,31,4285.39,12.3733,1.0,0.9422,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,41,3583.71,13.7358,1.0,0.9463,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,51,3210.56,15.4383,1.0,0.9508,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,61,3190.0,17.5218,1.0,0.9553,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,71,3222.57,20.037,1.0,0.9598,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,81,3254.41,23.0451,1.0,0.9641,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,91,3086.79,26.6193,1.0,0.9681,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,101,3130.6,30.8472,1.0,0.9719,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,111,3215.12,35.832,1.0,0.9753,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,121,3166.81,41.6956,1.0,0.9784,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,131,3324.27,48.5815,1.0,0.9812,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,141,3388.06,56.6584,1.0,0.9836,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,151,3460.9,66.1239,1.0,0.9858,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,161,3523.82,77.2099,1.0,0.9877,0.0,0
