scenario_id,civilization_type,population_level,initial_population,environment,resource_abundance,disaster_freq,round,population,resources,tech_level,stability,happiness,conflict_count,env_degradation,military_power,knowledge,per_capita_resource,carrying_capacity,alive
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,164,311.78,36409.81,2.2801,0.0686,0.7196,97,0.0,454.66,95.04,116.7803,2723.64,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,165,321.32,37571.49,2.2965,0.0763,0.7219,97,0.0,464.65,95.77,116.9271,2726.25,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,166,331.29,37593.05,2.313,0.084,0.7242,97,0.0,475.22,96.52,113.4741,2728.88,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,167,337.46,37772.52,2.3296,0.0916,0.7265,98,0.0,486.39,97.28,111.9318,2731.5,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,168,348.26,38000.57,2.3465,0.0993,0.7288,98,0.0,497.87,98.05,109.1146,2734.15,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,169,359.59,38939.45,2.3635,0.1069,0.7311,98,0.0,510.0,98.83,108.2889,2736.81,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,170,371.37,39523.32,2.3806,0.1145,0.7334,98,0.0,522.81,99.62,106.4243,2739.48,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,171,377.78,40458.25,2.3978,0.1221,0.7356,99,0.0,536.33,100.42,107.0939,2742.15,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,172,382.5,41142.41,2.4154,0.106,0.733,100,0.0,550.16,101.23,107.5609,2744.85,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,173,387.74,42152.54,2.433,0.1138,0.7338,101,0.0,563.77,102.04,108.7126,2747.56,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,174,396.94,43173.91,2.451,0.1217,0.7357,102,0.0,577.6,102.86,108.7666,2750.29,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,175,406.8,43624.42,2.4691,0.0827,0.7281,103,0.0,591.96,103.69,107.2367,2753.05,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,176,413.59,43594.93,2.4872,0.0905,0.7274,104,0.0,606.05,104.5,105.4049,2755.77,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,177,426.73,44660.12,2.5055,0.0984,0.7289,104,0.0,620.48,105.32,104.6578,2758.52,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,178,435.35,46098.99,2.5239,0.1063,0.731,105,0.0,635.73,106.15,105.8885,2761.27,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,179,441.72,46422.04,2.5426,0.1142,0.7333,106,0.0,651.44,106.99,105.0931,2764.05,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,180,453.24,46670.91,2.5616,0.1223,0.7357,106,0.0,667.44,107.85,102.9721,2766.86,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,181,465.06,47557.27,2.5808,0.1304,0.7381,106,0.0,684.14,108.72,102.2606,2769.68,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,182,475.86,48148.89,2.6002,0.1386,0.7405,107,0.0,701.55,109.6,101.182,2772.52,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,183,489.91,48360.49,2.6199,0.1468,0.743,107,0.0,719.59,110.49,98.7138,2775.38,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,184,498.16,48512.08,2.6397,0.155,0.7454,108,0.0,738.5,111.4,97.3831,2778.25,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,185,511.76,50103.3,2.6599,0.1633,0.7479,108,0.0,757.83,112.32,97.9034,2781.16,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,186,528.32,49864.09,2.6803,0.1717,0.7504,108,0.0,778.01,113.26,94.3825,2784.08,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,187,543.37,50735.64,2.7009,0.1801,0.7529,108,0.0,799.26,114.21,93.373,2787.01,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,188,560.79,50574.21,2.7218,0.1885,0.7555,108,0.0,821.44,115.17,90.1845,2789.96,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,189,579.47,50568.3,2.7428,0.1968,0.758,108,0.0,844.74,116.15,87.2664,2792.92,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,190,591.79,50339.49,2.7641,0.1109,0.7407,109,0.0,869.26,117.14,85.0627,2795.89,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,191,603.16,50089.49,2.7849,0.119,0.7372,110,0.0,892.02,118.07,83.0455,2798.79,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,192,623.51,50394.24,2.806,0.1272,0.7379,110,0.0,915.4,119.01,80.8234,2801.7,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,193,634.79,51150.7,2.8273,0.1354,0.7398,111,0.0,940.1,119.97,80.5783,2804.63,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,194,651.61,51286.45,2.8489,0.0854,0.7299,111,0.0,965.4,120.94,78.707,2807.59,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,195,672.86,51835.32,2.8702,0.0935,0.7286,111,0.0,990.06,121.87,77.0377,2810.49,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,196,688.98,52231.28,2.8918,0.1016,0.7299,112,0.0,1016.09,122.82,75.8094,2813.4,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,197,710.17,52890.17,2.9135,0.1096,0.732,112,0.0,1043.08,123.78,74.4751,2816.33,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,198,725.17,54581.38,2.9355,0.1177,0.7343,113,0.0,1071.41,124.76,75.2674,2819.27,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,199,748.67,54011.61,2.9578,0.1258,0.7367,113,0.0,1100.6,125.75,72.1431,2822.24,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,200,766.0,53295.83,2.9803,0.134,0.7391,114,0.0,1131.31,126.76,69.5767,2825.22,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,201,789.12,53028.41,3.0032,0.1422,0.7416,114,0.0001,1163.05,127.78,67.1994,2828.0,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,202,800.57,52668.56,3.0262,0.1504,0.744,115,0.0005,1196.27,128.82,65.7892,2830.45,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,203,819.96,53896.54,3.0497,0.0747,0.7288,116,0.0009,1230.04,129.87,65.7304,2832.74,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,204,840.6,54633.11,3.0727,0.0829,0.7259,116,0.0015,1261.9,130.86,64.9933,2834.65,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,205,855.9,56559.35,3.096,0.0911,0.7266,117,0.0024,1295.04,131.87,66.0813,2836.25,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,206,876.47,58085.35,3.1196,0.0994,0.7284,118,0.0033,1329.02,132.89,66.2717,2837.62,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,207,886.72,59320.04,3.1435,0.0782,0.7242,119,0.0045,1364.28,133.93,66.8986,2838.67,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,208,911.43,59906.61,3.1676,0.0867,0.7245,119,0.0057,1398.77,134.95,65.728,2839.54,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,209,922.0,62075.89,3.1919,0.0094,0.7081,120,0.0072,1434.88,135.99,67.3273,2840.01,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,210,931.46,61675.08,3.2158,0.0178,0.7047,121,0.0089,1467.77,136.97,66.213,2840.21,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,211,954.18,60830.34,3.2401,0.0263,0.7051,122,0.0106,1501.05,137.95,63.7517,2840.25,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,212,979.33,62552.67,3.2647,0.0347,0.7066,122,0.0125,1535.83,138.96,63.8728,2839.91,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,213,998.23,62597.65,3.2895,0.0432,0.7084,123,0.0147,1572.29,139.98,62.7083,2839.16,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,214,1009.34,64708.67,3.3146,0.0517,0.7103,124,0.0171,1609.9,141.02,64.1101,2838.09,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,215,1038.19,65697.53,3.3401,0.0604,0.7122,124,0.0196,1648.03,142.07,63.2811,2836.81,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,216,1064.88,66617.82,3.3658,0.0691,0.714,124,0.0224,1688.16,143.14,62.5587,2835.05,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,217,1090.87,66029.68,3.3919,0.0778,0.7158,125,0.0255,1730.1,144.23,60.5292,2832.83,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,218,1106.99,65755.87,3.4182,0.0267,0.705,126,0.0289,1773.78,145.34,59.4005,2830.15,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,219,1088.43,64390.45,3.4443,0.0,0.6954,127,0.0324,1815.18,146.4,56.7925,2827.1,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,220,1057.08,65142.3,3.4709,0.0,0.6918,128,0.0358,1852.63,147.44,59.1599,2824.26,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,221,1075.77,67677.69,3.4984,0.0097,0.6921,129,0.039,1886.6,148.49,62.911,2821.86,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,222,1098.65,67099.24,3.5262,0.0193,0.6935,130,0.0424,1921.97,149.56,61.0744,2819.11,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,223,1124.19,66493.98,3.5542,0.029,0.6952,131,0.046,1959.1,150.64,59.1483,2815.93,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,224,1141.11,65272.98,3.5825,0.0386,0.697,132,0.05,1998.19,151.75,57.2012,2812.26,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,225,1169.76,68230.39,3.6112,0.0484,0.6988,132,0.0541,2038.5,152.87,58.3287,2808.26,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,226,1181.08,67446.17,3.6402,0.0581,0.7005,133,0.0585,2081.04,154.02,57.1057,2803.71,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,227,1211.83,70451.93,3.6696,0.068,0.7021,133,0.0631,2124.28,155.18,58.1367,2798.9,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,228,1246.8,70405.97,3.6993,0.0779,0.7037,133,0.068,2169.95,156.37,56.4695,2793.5,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,229,1268.07,68924.84,3.7292,0.0876,0.7052,134,0.0733,2218.38,157.57,54.3543,2787.44,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,230,1296.98,67826.99,3.7596,0.0975,0.7067,135,0.0789,2268.35,158.8,52.2961,2780.93,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,231,1336.51,69546.96,3.7903,0.1075,0.708,135,0.0848,2320.55,160.05,52.0364,2773.85,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,232,1353.05,69232.24,3.8212,0.1173,0.7092,136,0.091,2375.9,161.32,51.1674,2766.0,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,233,1370.92,70139.58,3.8527,0.1273,0.7104,137,0.0976,2432.33,162.61,51.1623,2757.76,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,234,1390.66,70408.19,3.8847,0.1375,0.7115,138,0.1043,2490.02,163.92,50.6294,2749.11,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,235,1421.8,69314.08,3.9173,0.1478,0.7126,139,0.1114,2549.14,165.26,48.751,2740.0,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,236,1456.26,68620.76,3.9502,0.0791,0.697,139,0.1188,2610.76,166.62,47.1213,2730.23,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,237,1495.45,68342.93,3.9826,0.01,0.6763,139,0.1266,2668.97,167.91,45.7005,2719.65,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,238,1508.29,68486.99,4.0143,0.0197,0.6705,140,0.1348,2724.04,169.13,45.4071,2708.16,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,239,1457.88,69275.05,4.0466,0.0,0.6628,141,0.1432,2779.89,170.36,45.6168,2696.29,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,240,1481.24,72441.66,4.0799,0.0105,0.661,142,0.1513,2828.39,171.59,48.906,2685.1,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,241,1518.35,72652.54,4.1135,0.0209,0.6609,142,0.1598,2878.92,172.84,47.8496,2673.33,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,242,1489.13,71071.08,4.1474,0.003,0.6554,143,0.1686,2932.73,174.11,45.8174,2660.75,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,243,1437.6,73994.79,4.182,0.0,0.6512,144,0.1773,2981.23,175.36,49.4122,2648.47,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,244,1471.38,75735.87,4.2179,0.0108,0.6504,144,0.1856,3023.79,176.63,51.4727,2636.91,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,245,1429.24,74079.55,4.254,0.0,0.6461,145,0.1943,3069.69,177.92,49.7582,2624.56,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,246,1464.3,72981.41,4.2911,0.0107,0.6453,145,0.2028,3109.86,179.21,49.8404,2612.76,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,247,1495.09,74394.21,4.3284,0.0214,0.6455,146,0.2116,3153.61,180.52,49.759,2600.13,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,248,1450.53,75261.68,4.366,0.0,0.6392,147,0.2209,3200.49,181.86,49.8102,2586.76,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,249,1473.8,75590.32,4.4045,0.0106,0.6376,148,0.2299,3240.33,183.18,51.2894,2573.96,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,250,1503.66,75566.0,4.4434,0.0212,0.6374,149,0.2392,3282.76,184.53,50.2548,2560.53,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,251,1520.84,75272.04,4.4826,0.0317,0.6377,150,0.2489,3328.35,185.9,49.4939,2546.34,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,252,1558.46,75826.84,4.5222,0.0423,0.6379,150,0.2589,3375.88,187.3,48.6549,2531.62,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,253,1505.09,75729.22,4.562,0.0,0.627,151,0.2693,3427.29,188.72,48.3028,2515.98,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,254,1481.46,78521.96,4.6027,0.0,0.6215,151,0.2794,3468.39,190.11,50.883,2501.04,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,255,1522.85,83171.57,4.6444,0.0103,0.62,151,0.2893,3506.6,191.5,54.6157,2486.29,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,256,1490.64,82554.28,4.6861,0.0,0.6152,152,0.2998,3549.35,192.92,53.1664,2470.53,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,257,1497.34,84329.47,4.7289,0.0102,0.6138,153,0.3101,3587.26,194.34,56.3194,2455.11,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,258,1510.56,86453.71,4.7722,0.0204,0.6133,154,0.3206,3626.42,195.78,57.2329,2439.32,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,259,1462.42,90985.76,4.8161,0.0,0.6067,155,0.3314,3667.46,197.26,59.7274,2423.02,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,260,1483.78,95237.93,4.8612,0.0101,0.6045,156,0.3418,3700.99,198.72,64.1862,2407.35,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,261,1518.64,99974.3,4.9066,0.0202,0.6038,156,0.3525,3737.4,200.2,65.8313,2391.01,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,262,1550.25,101564.41,4.9521,0.0302,0.6035,156,0.3638,3777.99,201.72,65.5147,2373.73,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,263,1572.78,104251.16,4.9978,0.0403,0.6031,157,0.3754,3822.35,203.26,66.2845,2355.56,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,264,1525.15,108064.33,5.0439,0.0,0.5921,158,0.3875,3869.54,204.84,68.0207,2336.66,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,265,1543.03,106268.42,5.0909,0.0099,0.5883,159,0.3992,3906.64,206.37,68.87,2318.36,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,266,1580.57,110051.95,5.1384,0.0197,0.5868,159,0.4112,3946.31,207.92,69.6282,2299.41,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,267,1614.03,107697.02,5.186,0.0295,0.5859,159,0.4238,3990.5,209.51,66.7256,2279.41,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,268,1623.29,110605.9,5.2338,0.0393,0.585,160,0.4369,4038.72,211.12,68.137,2258.44,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,269,1645.4,111981.81,5.2823,0.0491,0.5841,161,0.4502,4088.44,212.77,68.0575,2236.96,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,270,1657.78,111197.33,5.3313,0.0588,0.583,162,0.4639,4140.99,214.45,67.0762,2214.71,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,271,1678.74,113121.64,5.3809,0.0686,0.5819,163,0.4779,4195.34,216.16,67.3849,2191.87,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,272,1721.97,118404.15,5.4312,0.0783,0.5807,163,0.4923,4252.38,217.9,68.7609,2168.26,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,273,1758.95,118054.4,5.4816,0.0589,0.5732,163,0.5073,4314.42,219.67,67.1164,2143.42,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,274,1793.0,122232.72,5.5319,0.0685,0.5698,163,0.5228,4376.98,221.43,68.172,2117.42,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,275,1801.78,127160.75,5.5826,0.0781,0.5675,164,0.5389,4443.51,223.22,70.5751,2090.34,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,276,1818.4,128887.09,5.6341,0.0876,0.5655,165,0.5553,4511.28,225.04,70.8792,2062.68,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,277,1831.43,129245.85,5.6865,0.0971,0.5634,166,0.5721,4581.17,226.9,70.5712,2034.28,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,278,1842.34,127621.09,5.7397,0.1065,0.5612,167,0.5892,4652.79,228.79,69.2712,2005.19,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,279,1853.11,128841.11,5.7939,0.1159,0.559,168,0.6066,4725.93,230.71,69.5269,1975.44,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,280,1899.63,128213.03,5.849,0.0569,0.5423,168,0.6244,4800.61,232.67,67.4937,1945.02,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,281,1930.04,128013.15,5.9031,0.066,0.5354,169,0.6428,4870.88,234.54,66.3266,1913.12,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,282,1943.23,129789.84,5.9578,0.075,0.5314,170,0.6618,4944.83,236.45,66.7909,1880.1,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,283,1970.85,126257.77,6.0134,0.084,0.5281,171,0.6812,5020.56,238.38,64.0625,1846.32,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,284,1978.45,128450.84,6.0696,0.0929,0.5249,172,0.7011,5099.65,240.36,64.9251,1811.46,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,285,2014.2,133650.63,6.1269,0.1018,0.5216,172,0.7213,5179.89,242.37,66.3541,1775.93,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,286,2029.81,139200.88,6.1848,0.0272,0.5007,173,0.7422,5264.43,244.41,68.5783,1739.1,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,287,2058.97,138073.03,6.242,0.0357,0.4919,173,0.7635,5337.83,246.34,67.0591,1701.34,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,288,2071.72,140969.72,6.2997,0.0441,0.4865,174,0.7853,5414.88,248.29,68.0447,1662.4,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,289,2008.38,144829.85,6.3584,0.0,0.471,175,0.8075,5493.7,250.28,69.2283,1622.61,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,290,2032.58,140941.23,6.4184,0.0081,0.4634,175,0.8293,5557.01,252.21,69.341,1583.62,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,291,2043.19,147466.67,6.479,0.016,0.4582,176,0.8516,5623.73,254.17,72.1749,1543.52,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,292,1977.63,145102.9,6.5405,0.0025,0.4492,177,0.8743,5692.26,256.16,70.4371,1502.59,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,293,1963.24,153147.78,6.604,0.0103,0.4433,178,0.8965,5750.15,258.15,78.0078,1462.54,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,294,1971.69,159401.61,6.669,0.0179,0.4385,179,0.9188,5807.23,260.17,80.8454,1422.22,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,295,1978.53,161003.26,6.7348,0.0255,0.4339,180,0.9415,5866.21,262.23,81.3752,1381.09,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,296,1913.43,168793.44,6.8016,0.0003,0.4225,180,0.9645,5926.89,264.32,84.6866,1339.2,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,297,1902.76,175091.35,6.8703,0.0077,0.4158,181,0.987,5974.95,266.38,92.0199,1298.17,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,298,1898.72,180909.78,6.9404,0.0149,0.4106,182,1.0,6022.94,268.48,95.2801,1275.11,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,299,1907.54,178651.26,7.0117,0.0221,0.4078,183,1.0,6071.66,270.61,93.6555,1276.99,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,300,1912.89,181737.71,7.0839,0.0292,0.4085,184,1.0,6122.66,272.79,95.0068,1278.87,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,301,1846.75,187071.19,7.157,0.0,0.4025,185,1.0,6175.49,275.0,97.2454,1280.76,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,302,1863.47,194968.89,7.2323,0.007,0.4022,185,1.0,6214.73,277.17,104.6266,1282.69,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,303,1785.48,202898.01,7.3082,0.0,0.4007,186,1.0,6257.55,279.37,109.0923,1284.62,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,304,1784.15,203696.35,7.3872,0.007,0.4017,187,1.0,6289.58,281.59,114.1702,1286.61,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,305,1770.32,205943.19,7.4673,0.014,0.4034,188,1.0,6323.22,283.85,116.331,1288.6,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,306,1780.22,214146.93,7.5489,0.0211,0.4055,189,1.0,6356.9,286.14,120.2926,1290.62,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,307,1763.52,218202.25,7.6314,0.0282,0.4076,190,1.0,6393.61,288.48,123.7313,1292.63,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,308,1762.93,224895.61,7.7155,0.0353,0.4097,191,1.0,6429.96,290.86,127.5692,1294.67,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,309,1769.84,233124.1,7.8008,0.0424,0.4118,192,1.0,6468.03,293.28,131.7207,1296.72,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,310,1761.69,237911.44,7.8871,0.0496,0.414,193,1.0,6508.78,295.75,135.047,1298.77,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,311,1749.23,247438.21,7.975,0.0568,0.4161,194,1.0,6550.23,298.26,141.4555,1300.83,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,312,1774.34,252829.92,8.0646,0.0641,0.4183,194,1.0,6591.85,300.82,142.4926,1302.92,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,313,1775.34,252446.41,8.1546,0.047,0.4154,195,1.0,6638.57,303.42,142.1961,1304.99,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,314,1763.35,254272.13,8.2453,0.0543,0.416,196,1.0,6682.32,306.01,144.1986,1307.06,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,315,1698.89,260431.27,8.3378,0.0,0.4048,197,1.0,6726.29,308.65,147.163,1309.16,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,316,1722.97,264651.52,8.4327,0.0071,0.4029,197,1.0,6751.1,311.18,153.6022,1311.28,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,317,1747.96,262398.58,8.5278,0.0141,0.4038,197,1.0,6781.44,313.75,150.1171,1313.38,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,318,1769.43,273458.89,8.623,0.0212,0.4056,197,1.0,6817.33,316.38,154.5467,1315.47,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,319,1783.8,274135.99,8.7187,0.0283,0.4076,197,1.0,6858.19,319.05,153.6805,1317.55,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,320,1779.03,281865.31,8.8153,0.0354,0.4097,198,1.0,6902.97,321.77,158.4376,1319.63,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,321,1780.73,290518.09,8.9134,0.0425,0.4118,199,1.0,6948.98,324.54,163.1455,1321.72,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,322,1800.76,292932.42,9.013,0.0497,0.414,199,1.0,6997.14,327.35,162.6715,1323.82,1
S001,掠夺文明,小型部落,10,贫瘠位面,0.35,0.15,323,1786.19,301625.28,9.1133,0.0569,0.4161,200,1.0,7050.0,330.22,168.8649,1325.91,1
